codigo,uf,custo,valor_venda,produto,fornecedor
C3.0636,PA,194.48,527.0,CHAPA ACO CARBONO 51CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0636,MT,180.92,527.0,CHAPA ACO CARBONO 51CM TAMPA,DENISE ALUMINIOS ALUMINIOS
G7.0069,GO,34.04,120.0,COPO TERMICO 1.200ML ESTAMPADO C CANUDO,XDX TALHERES
G7.0069,TO,35.06,122.0,COPO TERMICO 1.200ML ESTAMPADO C CANUDO,XDX TALHERES
G7.0069,PA,34.74,124.0,COPO TERMICO 1.200ML ESTAMPADO C CANUDO,XDX TALHERES
G7.0069,MT,33.6,124.0,COPO TERMICO 1.200ML ESTAMPADO C CANUDO,XDX TALHERES
C3.0599,GO,56.76,157.0,COBERTOR TOQUE DE SEDA  POA 220X240,NIAZITEX
C3.0599,TO,57.32,159.0,COBERTOR TOQUE DE SEDA  POA 220X240,NIAZITEX
C3.0599,PA,56.76,161.0,COBERTOR TOQUE DE SEDA  POA 220X240,NIAZITEX
C3.0599,MT,56.76,161.0,COBERTOR TOQUE DE SEDA  POA 220X240,NIAZITEX
T20.0261,GO,13.75,40.0,TAPIOQUEIRA 8586 60UN,KEHOME
T20.0261,TO,18.19,52.0,TAPIOQUEIRA 8586 60UN,KEHOME
T20.0261,PA,19.15,56.0,TAPIOQUEIRA 8586 60UN,KEHOME
T20.0261,MT,13.75,40.0,TAPIOQUEIRA 8586 60UN,KEHOME
C3.0640,GO,48.47,139.0,COLCHA CAPRI ESTAMPADA CASAL 220X240 3PCS 4934,NYCOLLY
C3.0640,TO,48.95,141.0,COLCHA CAPRI ESTAMPADA CASAL 220X240 3PCS 4934,NYCOLLY
C3.0640,PA,48.47,143.0,COLCHA CAPRI ESTAMPADA CASAL 220X240 3PCS 4934,NYCOLLY
C3.0640,MT,48.47,143.0,COLCHA CAPRI ESTAMPADA CASAL 220X240 3PCS 4934,NYCOLLY
C3.0641,GO,52.13,139.0,COLCHA SIENA  LISA CASAL 220X240 3PCS 2530,NYCOLLY
C3.0641,TO,52.65,141.0,COLCHA SIENA  LISA CASAL 220X240 3PCS 2530,NYCOLLY
C3.0641,PA,52.13,143.0,COLCHA SIENA  LISA CASAL 220X240 3PCS 2530,NYCOLLY
C3.0641,MT,52.13,143.0,COLCHA SIENA  LISA CASAL 220X240 3PCS 2530,NYCOLLY
C3.0642,GO,65.98,181.0,COLCHA SIENA LISA KING 260X280 3PCS 4941,NYCOLLY
C3.0642,TO,80.34,230.0,COLCHA SIENA LISA KING 260X280 3PCS 4941,NYCOLLY
C3.0642,PA,65.98,185.0,COLCHA SIENA LISA KING 260X280 3PCS 4941,NYCOLLY
C3.0642,MT,65.98,185.0,COLCHA SIENA LISA KING 260X280 3PCS 4941,NYCOLLY
K11.0156,GO,63.61,181.0,KIT COLCHA BOLT ESTAMPADA KING 260X280 1645,NYCOLLY
K11.0156,TO,73.1,210.0,KIT COLCHA BOLT ESTAMPADA KING 260X280 1645,NYCOLLY
K11.0156,PA,63.61,185.0,KIT COLCHA BOLT ESTAMPADA KING 260X280 1645,NYCOLLY
K11.0156,MT,63.61,185.0,KIT COLCHA BOLT ESTAMPADA KING 260X280 1645,NYCOLLY
L12.0122,GO,55.24,98.0,LENCOL CASAL MALHA RAMADA,ADRILAR
L12.0122,TO,55.24,108.0,LENCOL CASAL MALHA RAMADA,ADRILAR
L12.0122,PA,55.24,108.0,LENCOL CASAL MALHA RAMADA,ADRILAR
L12.0122,MT,55.24,108.0,LENCOL CASAL MALHA RAMADA,ADRILAR
B2.0168,GO,26.06,76.0,BANDEJA DE PLASTICO POLIPROPILENO 34X24X4.5CM 8427,Y888 IMPORTACAO EXPORT
B2.0168,TO,26.51,78.0,BANDEJA DE PLASTICO POLIPROPILENO 34X24X4.5CM 8427,Y888 IMPORTACAO EXPORT
B2.0168,PA,26.41,78.0,BANDEJA DE PLASTICO POLIPROPILENO 34X24X4.5CM 8427,Y888 IMPORTACAO EXPORT
B2.0168,MT,26.06,76.0,BANDEJA DE PLASTICO POLIPROPILENO 34X24X4.5CM 8427,Y888 IMPORTACAO EXPORT
B2.0169,GO,27.05,78.0,BANDEJA DE PLASTICO POLIPROPILENO 35X4.5CM REDONDA 8430,Y888 IMPORTACAO EXPORT
B2.0169,TO,28.12,82.0,BANDEJA DE PLASTICO POLIPROPILENO 35X4.5CM REDONDA 8430,Y888 IMPORTACAO EXPORT
B2.0169,PA,27.65,82.0,BANDEJA DE PLASTICO POLIPROPILENO 35X4.5CM REDONDA 8430,Y888 IMPORTACAO EXPORT
B2.0169,MT,27.05,78.0,BANDEJA DE PLASTICO POLIPROPILENO 35X4.5CM REDONDA 8430,Y888 IMPORTACAO EXPORT
F6.0074,GO,36.94,110.0,FRIGIDEIRA DE METAL PARA OVO E SANDUICHE C 20 PCS 8841,AMIGOLD
F6.0074,TO,36.55,110.0,FRIGIDEIRA DE METAL PARA OVO E SANDUICHE C 20 PCS 8841,AMIGOLD
F6.0074,PA,36.52,110.0,FRIGIDEIRA DE METAL PARA OVO E SANDUICHE C 20 PCS 8841,AMIGOLD
F6.0074,MT,35.57,110.0,FRIGIDEIRA DE METAL PARA OVO E SANDUICHE C 20 PCS 8841,AMIGOLD
C3.0644,GO,17.19,48.0,CONJUNTO DE FACA TUBARAO 8 TP 540,MAX BRAS
C3.0644,TO,17.96,49.0,CONJUNTO DE FACA TUBARAO 8 TP 540,MAX BRAS
C3.0644,PA,17.36,50.0,CONJUNTO DE FACA TUBARAO 8 TP 540,MAX BRAS
C3.0644,MT,17.19,50.0,CONJUNTO DE FACA TUBARAO 8 TP 540,MAX BRAS
P16.0196,GO,107.91,163.0,PATINETE INFANTIL 3 RODAS LED,XDX
P16.0196,TO,108.99,163.0,PATINETE INFANTIL 3 RODAS LED,XDX
P16.0196,PA,109.14,163.0,PATINETE INFANTIL 3 RODAS LED,XDX
P16.0196,MT,107.91,163.0,PATINETE INFANTIL 3 RODAS LED,XDX
A1.0030,GO,217.88,552.0,APARELHO JANTAR CHA 20PC,OXFORD
A1.0030,TO,218.78,554.0,APARELHO JANTAR CHA 20PC,OXFORD
A1.0030,PA,215.66,556.0,APARELHO JANTAR CHA 20PC,OXFORD
A1.0030,MT,211.82,556.0,APARELHO JANTAR CHA 20PC,OXFORD
K11.0153,GO,17.93,50.0,KIT 4 CANECAS CERAMICAS COLORS 60ML ASH 008,SPIDER
K11.0153,TO,18.8,51.0,KIT 4 CANECAS CERAMICAS COLORS 60ML ASH 008,SPIDER
K11.0153,PA,18.69,52.0,KIT 4 CANECAS CERAMICAS COLORS 60ML ASH 008,SPIDER
K11.0153,MT,17.93,52.0,KIT 4 CANECAS CERAMICAS COLORS 60ML ASH 008,SPIDER
S19.0021,GO,20.65,60.0,SECA SALADA 4L PLASTICO BRANCO,KG DISTRIBUIÇÃO
S19.0021,TO,18.8,55.0,SECA SALADA 4L PLASTICO BRANCO,KG DISTRIBUIÇÃO
S19.0021,PA,22.43,65.0,SECA SALADA 4L PLASTICO BRANCO,KG DISTRIBUIÇÃO
S19.0021,MT,17.05,56.0,SECA SALADA 4L PLASTICO BRANCO,KG DISTRIBUIÇÃO
C3.0637,GO,47.19,132.0,CAIXA DE CANETAS TOUCH,MAGZY
C3.0637,TO,48.08,134.0,CAIXA DE CANETAS TOUCH,MAGZY
C3.0637,PA,47.61,136.0,CAIXA DE CANETAS TOUCH,MAGZY
C3.0637,MT,47.19,136.0,CAIXA DE CANETAS TOUCH,MAGZY
L12.0123,GO,19.24,53.0,LIVRO BOBBIE GOOD CH,MAGZY
L12.0123,TO,20.0,54.0,LIVRO BOBBIE GOOD CH,MAGZY
L12.0123,PA,19.66,55.0,LIVRO BOBBIE GOOD CH,MAGZY
L12.0123,MT,19.24,55.0,LIVRO BOBBIE GOOD CH,MAGZY
C3.0643,GO,48.64,138.0,COLCHA BOUTS ATTUAL CASAL ESTAMPADO 220X240 1331,NYCOLLY
C3.0643,TO,49.13,140.0,COLCHA BOUTS ATTUAL CASAL ESTAMPADO 220X240 1331,NYCOLLY
C3.0643,PA,48.64,142.0,COLCHA BOUTS ATTUAL CASAL ESTAMPADO 220X240 1331,NYCOLLY
C3.0643,MT,48.64,142.0,COLCHA BOUTS ATTUAL CASAL ESTAMPADO 220X240 1331,NYCOLLY
K11.0157,GO,49.11,138.0,KIT COBRE LEITO CASAL 220X240 4731,NYCOLLY
K11.0157,TO,49.6,140.0,KIT COBRE LEITO CASAL 220X240 4731,NYCOLLY
K11.0157,PA,49.11,142.0,KIT COBRE LEITO CASAL 220X240 4731,NYCOLLY
K11.0157,MT,49.11,142.0,KIT COBRE LEITO CASAL 220X240 4731,NYCOLLY
K11.0158,GO,63.64,180.0,KIT COBRE LEITO KING 260X280 4733,NYCOLLY
K11.0158,TO,64.28,182.0,KIT COBRE LEITO KING 260X280 4733,NYCOLLY
K11.0158,PA,63.64,184.0,KIT COBRE LEITO KING 260X280 4733,NYCOLLY
K11.0158,MT,63.64,184.0,KIT COBRE LEITO KING 260X280 4733,NYCOLLY
M13.0085,GO,55.57,84.0,MANTA PRECIOSA ALGODAO 220X260 4544,NYCOLLY
M13.0085,TO,56.13,84.0,MANTA PRECIOSA ALGODAO 220X260 4544,NYCOLLY
M13.0085,PA,55.57,84.0,MANTA PRECIOSA ALGODAO 220X260 4544,NYCOLLY
M13.0085,MT,52.58,151.0,MANTA PRECIOSA ALGODAO 220X260 4544,NYCOLLY
C3.0639,GO,83.0,232.0,CAIXA DE SOM MULTIMIDIA SEM FIO 50W,LUI ELETRONICOS
C3.0639,TO,83.83,234.0,CAIXA DE SOM MULTIMIDIA SEM FIO 50W,LUI ELETRONICOS
C3.0639,PA,83.68,236.0,CAIXA DE SOM MULTIMIDIA SEM FIO 50W,LUI ELETRONICOS
C3.0639,MT,83.0,236.0,CAIXA DE SOM MULTIMIDIA SEM FIO 50W,LUI ELETRONICOS
J10.0144,GO,14.26,52.0,JOGO DE CANECA VIDRO LUXEMBURGO 117ML 6PCS 12CM 16221,INGA IMPORT
J10.0144,TO,14.41,53.0,JOGO DE CANECA VIDRO LUXEMBURGO 117ML 6PCS 12CM 16221,INGA IMPORT
J10.0144,PA,14.26,54.0,JOGO DE CANECA VIDRO LUXEMBURGO 117ML 6PCS 12CM 16221,INGA IMPORT
J10.0144,MT,14.26,54.0,JOGO DE CANECA VIDRO LUXEMBURGO 117ML 6PCS 12CM 16221,INGA IMPORT
J10.0145,GO,14.26,53.0,JOGO DE CANECA VIDRO NUREMBERG 117ML 6PCS 12CM 16222,INGA IMPORT
J10.0145,TO,14.41,54.0,JOGO DE CANECA VIDRO NUREMBERG 117ML 6PCS 12CM 16222,INGA IMPORT
J10.0145,PA,14.26,55.0,JOGO DE CANECA VIDRO NUREMBERG 117ML 6PCS 12CM 16222,INGA IMPORT
J10.0145,MT,14.26,55.0,JOGO DE CANECA VIDRO NUREMBERG 117ML 6PCS 12CM 16222,INGA IMPORT
S19.0022,GO,134.18,340.0,SUQUEIRA DE VIDRO 5LT FUME 2CM 16531,INGA IMPORT
S19.0022,TO,135.53,378.0,SUQUEIRA DE VIDRO 5LT FUME 2CM 16531,INGA IMPORT
S19.0022,PA,134.18,398.0,SUQUEIRA DE VIDRO 5LT FUME 2CM 16531,INGA IMPORT
S19.0022,MT,134.18,378.0,SUQUEIRA DE VIDRO 5LT FUME 2CM 16531,INGA IMPORT
S19.0023,GO,103.4,230.0,SUQUEIRA DE VIDRO 2LT CRISTAL 4CM 16528,INGA IMPORT
S19.0023,TO,104.44,240.0,SUQUEIRA DE VIDRO 2LT CRISTAL 4CM 16528,INGA IMPORT
S19.0023,PA,103.4,250.0,SUQUEIRA DE VIDRO 2LT CRISTAL 4CM 16528,INGA IMPORT
S19.0023,MT,103.4,240.0,SUQUEIRA DE VIDRO 2LT CRISTAL 4CM 16528,INGA IMPORT
B2.0170,GO,17.07,62.0,BOMBONIERE DE VIDRO MADRI 700ML 12CM 16160,INGA IMPORT
B2.0170,TO,17.24,63.0,BOMBONIERE DE VIDRO MADRI 700ML 12CM 16160,INGA IMPORT
B2.0170,PA,17.07,64.0,BOMBONIERE DE VIDRO MADRI 700ML 12CM 16160,INGA IMPORT
B2.0170,MT,17.07,64.0,BOMBONIERE DE VIDRO MADRI 700ML 12CM 16160,INGA IMPORT
F6.0076,GO,47.77,133.0,FOGAREIRO ELETRICO C 1 BOCAS 1000W 127V,INGA IMPORT
F6.0076,TO,48.24,135.0,FOGAREIRO ELETRICO C 1 BOCAS 1000W 127V,INGA IMPORT
F6.0076,PA,47.77,137.0,FOGAREIRO ELETRICO C 1 BOCAS 1000W 127V,INGA IMPORT
F6.0076,MT,47.77,135.0,FOGAREIRO ELETRICO C 1 BOCAS 1000W 127V,INGA IMPORT
J10.0149,GO,14.5,40.0,JOGO DE CHURASCO ATENAS 02PCS GARFO 26X2CM FACA 14005,INGA IMPORT
J10.0149,TO,14.64,41.0,JOGO DE CHURASCO ATENAS 02PCS GARFO 26X2CM FACA 14005,INGA IMPORT
J10.0149,PA,14.5,42.0,JOGO DE CHURASCO ATENAS 02PCS GARFO 26X2CM FACA 14005,INGA IMPORT
J10.0149,MT,14.5,42.0,JOGO DE CHURASCO ATENAS 02PCS GARFO 26X2CM FACA 14005,INGA IMPORT
J10.0148,GO,7.49,20.0,JOGO DE XICARA CAFE DE VIDRO ROCKS 105ML 3 PCS 24CM 18150,INGA IMPORT
J10.0148,TO,7.57,21.0,JOGO DE XICARA CAFE DE VIDRO ROCKS 105ML 3 PCS 24CM 18150,INGA IMPORT
J10.0148,PA,7.49,22.0,JOGO DE XICARA CAFE DE VIDRO ROCKS 105ML 3 PCS 24CM 18150,INGA IMPORT
J10.0148,MT,7.49,22.0,JOGO DE XICARA CAFE DE VIDRO ROCKS 105ML 3 PCS 24CM 18150,INGA IMPORT
G7.0070,GO,23.29,65.0,GARRAFA TERMICA COM MEDIDOR DE TEMPERATURA 350ML,XDX TALHERES
G7.0070,TO,24.0,70.0,GARRAFA TERMICA COM MEDIDOR DE TEMPERATURA 350ML,XDX TALHERES
G7.0070,PA,23.9,70.0,GARRAFA TERMICA COM MEDIDOR DE TEMPERATURA 350ML,XDX TALHERES
G7.0070,MT,23.29,67.0,GARRAFA TERMICA COM MEDIDOR DE TEMPERATURA 350ML,XDX TALHERES
C3.0653,GO,58.48,89.0,COBERTOR FINLANDIA CASAL 180X220,DCAZA
C3.0653,TO,59.37,89.0,COBERTOR FINLANDIA CASAL 180X220,DCAZA
C3.0653,PA,60.85,89.0,COBERTOR FINLANDIA CASAL 180X220,DCAZA
C3.0653,MT,58.48,89.0,COBERTOR FINLANDIA CASAL 180X220,DCAZA
C3.0647,GO,84.06,235.0,CHAPA ACO CARBONO 32CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0647,TO,91.08,261.0,CHAPA ACO CARBONO 32CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0647,PA,84.06,239.0,CHAPA ACO CARBONO 32CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0647,MT,84.06,239.0,CHAPA ACO CARBONO 32CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0648,GO,39.54,110.0,CHAPA ACO CARBONO 21CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0648,TO,44.5,128.0,CHAPA ACO CARBONO 21CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0648,PA,39.54,114.0,CHAPA ACO CARBONO 21CM TAMPA,DENISE ALUMINIOS ALUMINIOS
C3.0648,MT,39.54,114.0,CHAPA ACO CARBONO 21CM TAMPA,DENISE ALUMINIOS ALUMINIOS
T20.0264,GO,26.01,68.0,T BAN ADULTO ADRILAR PRIMAVERA 075X150,ADRILAR
T20.0264,TO,26.35,68.0,T BAN ADULTO ADRILAR PRIMAVERA 075X150,ADRILAR
T20.0264,PA,26.1,68.0,T BAN ADULTO ADRILAR PRIMAVERA 075X150,ADRILAR
T20.0264,MT,25.81,68.0,T BAN ADULTO ADRILAR PRIMAVERA 075X150,ADRILAR
G7.0072,GO,26.18,73.0,GARRAFA TERMICA 600ML,XDX TALHERES
G7.0072,TO,23.4,74.0,GARRAFA TERMICA 600ML,XDX TALHERES
G7.0072,PA,24.27,72.0,GARRAFA TERMICA 600ML,XDX TALHERES
G7.0072,MT,26.18,75.0,GARRAFA TERMICA 600ML,XDX TALHERES
E5.0031,GO,65.18,182.0,EDREDOM DUPLA FACE PERSONAGEM SOLTEIRO,LEPPER
E5.0031,TO,65.83,184.0,EDREDOM DUPLA FACE PERSONAGEM SOLTEIRO,LEPPER
E5.0031,PA,65.18,186.0,EDREDOM DUPLA FACE PERSONAGEM SOLTEIRO,LEPPER
E5.0031,MT,65.18,186.0,EDREDOM DUPLA FACE PERSONAGEM SOLTEIRO,LEPPER
E5.0029,GO,72.69,203.0,EDREDOM DUPLA FACE CASAL,LEPPER
E5.0029,TO,73.42,205.0,EDREDOM DUPLA FACE CASAL,LEPPER
E5.0029,PA,72.69,207.0,EDREDOM DUPLA FACE CASAL,LEPPER
E5.0029,MT,72.69,207.0,EDREDOM DUPLA FACE CASAL,LEPPER
E5.0030,GO,79.64,222.0,EDREDOM DUPLA FACE QUEEN,LEPPER
E5.0030,TO,80.43,224.0,EDREDOM DUPLA FACE QUEEN,LEPPER
E5.0030,PA,79.64,226.0,EDREDOM DUPLA FACE QUEEN,LEPPER
E5.0030,MT,79.64,226.0,EDREDOM DUPLA FACE QUEEN,LEPPER
A1.0032,GO,130.0,389.0,APARELHO DE JANTAR 20PC OPLINE 2185,PIXLAR
A1.0032,TO,131.3,389.0,APARELHO DE JANTAR 20PC OPLINE 2185,PIXLAR
A1.0032,PA,130.0,389.0,APARELHO DE JANTAR 20PC OPLINE 2185,PIXLAR
A1.0032,MT,130.0,389.0,APARELHO DE JANTAR 20PC OPLINE 2185,PIXLAR
A1.0031,GO,80.0,238.0,APARELHO DE  20PC VIDRO PIXLAR 1605,PIXLAR
A1.0031,TO,80.8,238.0,APARELHO DE  20PC VIDRO PIXLAR 1605,PIXLAR
A1.0031,PA,80.0,238.0,APARELHO DE  20PC VIDRO PIXLAR 1605,PIXLAR
A1.0031,MT,80.0,238.0,APARELHO DE  20PC VIDRO PIXLAR 1605,PIXLAR
M13.0082,GO,36.92,103.0,MOCHILA MAG,MAGZY
M13.0082,TO,37.29,105.0,MOCHILA MAG,MAGZY
M13.0082,PA,36.36,107.0,MOCHILA MAG,MAGZY
M13.0082,MT,36.92,107.0,MOCHILA MAG,MAGZY
M13.0088,GO,50.14,142.0,MOCHILA ORGANIZADORA PINGENTE URSO,MAGZY
M13.0088,TO,50.64,144.0,MOCHILA ORGANIZADORA PINGENTE URSO,MAGZY
M13.0088,PA,53.47,153.0,MOCHILA ORGANIZADORA PINGENTE URSO,MAGZY
M13.0088,MT,50.14,146.0,MOCHILA ORGANIZADORA PINGENTE URSO,MAGZY
M13.0083,GO,51.07,142.0,MOCHILA ORGANIZADORA,MAGZY
M13.0083,TO,51.58,144.0,MOCHILA ORGANIZADORA,MAGZY
M13.0083,PA,50.52,146.0,MOCHILA ORGANIZADORA,MAGZY
M13.0083,MT,51.07,146.0,MOCHILA ORGANIZADORA,MAGZY
B2.0171,GO,16.77,25.0,BANQUINHO RETRATRIL INFATIL 24X20X18.5CM 26896,CANDURA DIST
B2.0171,TO,16.94,25.0,BANQUINHO RETRATRIL INFATIL 24X20X18.5CM 26896,CANDURA DIST
B2.0171,PA,16.77,25.0,BANQUINHO RETRATRIL INFATIL 24X20X18.5CM 26896,CANDURA DIST
B2.0171,MT,16.77,25.0,BANQUINHO RETRATRIL INFATIL 24X20X18.5CM 26896,CANDURA DIST
C3.0649,GO,7.53,21.0,CONJUNTO DE PORTA CONDIMENTOS 3PCS VIDRO 190ML,CANDURA DIST
C3.0649,TO,8.04,22.0,CONJUNTO DE PORTA CONDIMENTOS 3PCS VIDRO 190ML,CANDURA DIST
C3.0649,PA,8.41,23.0,CONJUNTO DE PORTA CONDIMENTOS 3PCS VIDRO 190ML,CANDURA DIST
C3.0649,MT,7.53,23.0,CONJUNTO DE PORTA CONDIMENTOS 3PCS VIDRO 190ML,CANDURA DIST
C3.0650,GO,54.05,82.0,CONJUNTO DE TALHERES CAPRESE 42 PCS COLORS,CANDURA DIST
C3.0650,TO,54.83,82.0,CONJUNTO DE TALHERES CAPRESE 42 PCS COLORS,CANDURA DIST
C3.0650,PA,54.95,82.0,CONJUNTO DE TALHERES CAPRESE 42 PCS COLORS,CANDURA DIST
C3.0650,MT,54.05,82.0,CONJUNTO DE TALHERES CAPRESE 42 PCS COLORS,CANDURA DIST
C3.0651,GO,14.82,40.0,CONJUNTO DE POTE VIDROS  3 PCS 400 625 1060ML,CANDURA DIST
C3.0651,TO,14.85,40.0,CONJUNTO DE POTE VIDROS  3 PCS 400 625 1060ML,CANDURA DIST
C3.0651,PA,15.16,40.0,CONJUNTO DE POTE VIDROS  3 PCS 400 625 1060ML,CANDURA DIST
C3.0651,MT,14.32,40.0,CONJUNTO DE POTE VIDROS  3 PCS 400 625 1060ML,CANDURA DIST
C3.0652,GO,53.71,154.0,CONJUNTO DE XICARA DE CHA PIRES  220ML 12 PCS DIVERSOS,CANDURA DIST
C3.0652,TO,57.84,166.0,CONJUNTO DE XICARA DE CHA PIRES  220ML 12 PCS DIVERSOS,CANDURA DIST
C3.0652,PA,54.42,156.0,CONJUNTO DE XICARA DE CHA PIRES  220ML 12 PCS DIVERSOS,CANDURA DIST
C3.0652,MT,63.45,182.0,CONJUNTO DE XICARA DE CHA PIRES  220ML 12 PCS DIVERSOS,CANDURA DIST
M13.0087,GO,77.08,216.0,MASSAGEADOR CORPORAL XTRACK QUENTE FRIO,CANDURA DIST
M13.0087,TO,77.99,218.0,MASSAGEADOR CORPORAL XTRACK QUENTE FRIO,CANDURA DIST
M13.0087,PA,78.01,220.0,MASSAGEADOR CORPORAL XTRACK QUENTE FRIO,CANDURA DIST
M13.0087,MT,77.08,220.0,MASSAGEADOR CORPORAL XTRACK QUENTE FRIO,CANDURA DIST
K11.0154,GO,17.43,47.0,KIT PIA 4 ITENS,TOYPLAST PLASTICOS
K11.0154,TO,20.72,48.0,KIT PIA 4 ITENS,TOYPLAST PLASTICOS
K11.0154,PA,16.77,49.0,KIT PIA 4 ITENS,TOYPLAST PLASTICOS
K11.0154,MT,17.43,49.0,KIT PIA 4 ITENS,TOYPLAST PLASTICOS
A1.0033,GO,173.57,485.0,APARELHO JANTAR CHA 16PC 095792,OXFORD
A1.0033,TO,175.3,487.0,APARELHO JANTAR CHA 16PC 095792,OXFORD
A1.0033,PA,173.57,489.0,APARELHO JANTAR CHA 16PC 095792,OXFORD
A1.0033,MT,173.57,489.0,APARELHO JANTAR CHA 16PC 095792,OXFORD
P16.0198,GO,0.0,0.0,POTE HERMETICO KEEP 2.3L NATURAL,MARTIPLAST
P16.0198,TO,0.0,0.0,POTE HERMETICO KEEP 2.3L NATURAL,MARTIPLAST
P16.0198,PA,0.0,0.0,POTE HERMETICO KEEP 2.3L NATURAL,MARTIPLAST
P16.0198,MT,0.0,,POTE HERMETICO KEEP 2.3L NATURAL,MARTIPLAST
P16.0199,GO,0.0,0.0,POTE HERMETICO KEEP 2L NATURAL,MARTIPLAST
P16.0199,TO,0.0,0.0,POTE HERMETICO KEEP 2L NATURAL,MARTIPLAST
P16.0199,PA,0.0,0.0,POTE HERMETICO KEEP 2L NATURAL,MARTIPLAST
P16.0199,MT,0.0,,POTE HERMETICO KEEP 2L NATURAL,MARTIPLAST
P16.0200,GO,0.0,0.0,POTE HERMETICO KEEP 1.5L NATURAL,MARTIPLAST
P16.0200,TO,0.0,0.0,POTE HERMETICO KEEP 1.5L NATURAL,MARTIPLAST
P16.0200,PA,0.0,0.0,POTE HERMETICO KEEP 1.5L NATURAL,MARTIPLAST
P16.0200,MT,0.0,,POTE HERMETICO KEEP 1.5L NATURAL,MARTIPLAST
P16.0201,GO,0.0,0.0,POTE HERMETICO KEEP 1L NATURAL,MARTIPLAST
P16.0201,TO,0.0,0.0,POTE HERMETICO KEEP 1L NATURAL,MARTIPLAST
P16.0201,PA,0.0,0.0,POTE HERMETICO KEEP 1L NATURAL,MARTIPLAST
P16.0201,MT,0.0,,POTE HERMETICO KEEP 1L NATURAL,MARTIPLAST
P16.0202,GO,0.0,0.0,POTE HERMETICO KEEP 0.65L NATURAL,MARTIPLAST
P16.0202,TO,0.0,0.0,POTE HERMETICO KEEP 0.65L NATURAL,MARTIPLAST
P16.0202,PA,0.0,0.0,POTE HERMETICO KEEP 0.65L NATURAL,MARTIPLAST
P16.0202,MT,0.0,,POTE HERMETICO KEEP 0.65L NATURAL,MARTIPLAST
P16.0203,GO,46.29,0.0,PORTA FRIOS SENSE DUPLO NATURAL PFB200NT,MARTIPLAST
P16.0203,TO,46.75,0.0,PORTA FRIOS SENSE DUPLO NATURAL PFB200NT,MARTIPLAST
P16.0203,PA,46.29,0.0,PORTA FRIOS SENSE DUPLO NATURAL PFB200NT,MARTIPLAST
P16.0203,MT,46.29,97.0,PORTA FRIOS SENSE DUPLO NATURAL PFB200NT,MARTIPLAST
O15.0038,GO,30.45,93.0,ORGANIZADOR CLEAR FRESH COM CESTO 5L NATURAL OF350NT,MARTIPLAST
O15.0038,TO,30.76,94.0,ORGANIZADOR CLEAR FRESH COM CESTO 5L NATURAL OF350NT,MARTIPLAST
O15.0038,PA,30.45,95.0,ORGANIZADOR CLEAR FRESH COM CESTO 5L NATURAL OF350NT,MARTIPLAST
O15.0038,MT,30.45,95.0,ORGANIZADOR CLEAR FRESH COM CESTO 5L NATURAL OF350NT,MARTIPLAST
O15.0037,GO,73.02,110.0,ORGANIZADORES DE MANTIMENTOS CLEAR FRESH 2.3 5L 65ML OF900NT OF750NT OF550NT,MARTIPLAST
O15.0037,TO,73.75,110.0,ORGANIZADORES DE MANTIMENTOS CLEAR FRESH 2.3 5L 65ML OF900NT OF750NT OF550NT,MARTIPLAST
O15.0037,PA,73.02,110.0,ORGANIZADORES DE MANTIMENTOS CLEAR FRESH 2.3 5L 65ML OF900NT OF750NT OF550NT,MARTIPLAST
O15.0037,MT,73.02,110.0,ORGANIZADORES DE MANTIMENTOS CLEAR FRESH 2.3 5L 65ML OF900NT OF750NT OF550NT,MARTIPLAST
O15.0039,GO,17.82,54.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L NATURAL OF450NT,MARTIPLAST
O15.0039,TO,18.0,55.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L NATURAL OF450NT,MARTIPLAST
O15.0039,PA,17.82,56.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L NATURAL OF450NT,MARTIPLAST
O15.0039,MT,17.82,56.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L NATURAL OF450NT,MARTIPLAST
O15.0040,GO,21.47,63.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L  2 CESTOS NATURAL,MARTIPLAST
O15.0040,TO,21.68,64.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L  2 CESTOS NATURAL,MARTIPLAST
O15.0040,PA,21.47,65.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L  2 CESTOS NATURAL,MARTIPLAST
O15.0040,MT,21.47,65.0,ORGANIZADOR CLEAR FRESH COM CESTO 2.2L  2 CESTOS NATURAL,MARTIPLAST
B2.0172,GO,52.09,78.0,BOLEIRA SENSE 27.5CM COM CUPULA NATURAL,MARTIPLAST
B2.0172,TO,52.61,78.0,BOLEIRA SENSE 27.5CM COM CUPULA NATURAL,MARTIPLAST
B2.0172,PA,52.09,78.0,BOLEIRA SENSE 27.5CM COM CUPULA NATURAL,MARTIPLAST
